Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S62459522,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133867,BPI-135-CR,10.1155529,-84.5079289,2019-12-19,07:06 AM,eBird - Stationary Count,12,1,,,1,,,bpi 135
S62459784,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133867,BPI-135-CR,10.1155529,-84.5079289,2019-12-19,07:17 AM,eBird - Stationary Count,12,1,,,1,,,bpi135
S65514408,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133867,BPI-135-CR,10.1155529,-84.5079289,2020-03-06,07:55 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-135
S73167524,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133867,BPI-135-CR,10.1155529,-84.5079289,2020-09-04,08:07 AM,eBird - Stationary Count,10,1,,,2
S65790221,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133901,BPI-136-CR,10.1138154,-84.509723,2020-03-13,06:54 AM,eBird - Stationary Count,11,1,,,1,,,bpi136
S65790838,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11133915,BPI-137-CR,10.1135903,-84.5085341,2020-03-13,06:25 AM,eBird - Stationary Count,10,1,,,1,,2,BPI-137
S73164675,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133915,BPI-137-CR,10.1135903,-84.5085341,2020-09-04,06:51 AM,eBird - Stationary Count,10,1,,,2,,1
S73165145,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11133915,BPI-137-CR,10.1135903,-84.5085341,2020-09-04,07:06 AM,eBird - Stationary Count,10,1,,,2
S65790134,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133959,BPI-139-CR,10.1126633,-84.5108682,2020-03-13,06:09 AM,eBird - Stationary Count,10,1,,,1,,,bpi139
S73164694,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133959,BPI-139-CR,10.1126633,-84.5108682,2020-09-04,06:19 AM,eBird - Stationary Count,11,1,,,2,,1
S65790372,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11133968,BPI-140-CR,10.120028,-84.5154186,2020-03-14,06:36 AM,eBird - Stationary Count,10,1,,,1,,2,bpi140
S65790361,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133977,BPI-141-CR,10.1197841,-84.5146762,2020-03-14,06:21 AM,eBird - Stationary Count,10,1,,,1,,,bpi 141
S65790385,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11133983,BPI-142-CR,10.1179435,-84.5153234,2020-03-14,07:09 AM,eBird - Stationary Count,10,1,,,1,,,bpi142
S65874376,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133983,BPI-142-CR,10.1179435,-84.5153234,2020-03-15,08:10 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-142
S72933288,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133983,BPI-142-CR,10.1179435,-84.5153234,2020-08-29,05:57 AM,eBird - Stationary Count,10,1,,,1,,1
S65790397,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11133989,BPI-143-CR,10.1172633,-84.5147134,2020-03-14,07:22 AM,eBird - Stationary Count,10,1,,,1,,2,bpi143
S65790248,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133989,BPI-143-CR,10.1172633,-84.5147134,2020-03-14,07:31 AM,eBird - Stationary Count,10,1,,,1,,,BPI-143
S65874390,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133989,BPI-143-CR,10.1172633,-84.5147134,2020-03-15,07:59 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-143
S66025666,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133989,BPI-143-CR,10.1172633,-84.5147134,2020-03-15,08:11 AM,eBird - Stationary Count,10,1,,,1,,,bpi143
S65874402,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133999,BPI-144-CR,10.1154304,-84.5199031,2020-03-15,07:07 AM,eBird - Stationary Count,10,1,,,1,,,BPI-144
S72941393,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11133999,BPI-144-CR,10.1154304,-84.5199031,2020-08-29,09:20 AM,eBird - Traveling Count,10,1,.147,,2
S63136071,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134012,BPI-145-CR,10.1239632,-84.4353451,2020-01-07,06:03 AM,eBird - Stationary Count,10,1,,,2,,1
S63159407,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134012,BPI-145-CR,10.1239632,-84.4353451,2020-01-07,06:13 AM,eBird - Stationary Count,10,1,,,1,,1,bpi-145
S65016027,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134012,BPI-145-CR,10.1239632,-84.4353451,2020-02-21,08:40 AM,eBird - Stationary Count,10,1,,,1,,,BPI-145
S64858800,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134012,BPI-145-CR,10.1239632,-84.4353451,2020-02-22,06:31 AM,eBird - Stationary Count,10,1,,,1,,,BPI-145
S64867808,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134012,BPI-145-CR,10.1239632,-84.4353451,2020-02-22,06:45 AM,eBird - Stationary Count,10,1,,,1,,,bpi145
S63406559,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134020,BPI-146-CR,10.1225939,-84.4350198,2020-01-08,08:25 AM,eBird - Stationary Count,11,1,,,2
S65016007,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134020,BPI-146-CR,10.1225939,-84.4350198,2020-02-21,08:55 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-146
S64858825,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134020,BPI-146-CR,10.1225939,-84.4350198,2020-02-22,06:18 AM,eBird - Stationary Count,10,1,,,1,,2,BPI-146
S64867784,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134020,BPI-146-CR,10.1225939,-84.4350198,2020-02-22,06:31 AM,eBird - Stationary Count,10,1,,,1,,,bpi146
S63136116,Clay-colored Thrush,Turdus grayi,27412,3,CR-A,,L11134031,BPI-147-CR,10.1215325,-84.434123,2020-01-07,06:40 AM,eBird - Stationary Count,10,1,,,2,,1
S63159415,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134031,BPI-147-CR,10.1215325,-84.434123,2020-01-07,06:52 AM,eBird - Stationary Count,10,1,,,1,,,bpi 147
S63185776,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134031,BPI-147-CR,10.1215325,-84.434123,2020-01-08,07:56 AM,eBird - Stationary Count,10,1,,,1,,,bpi147
S65015985,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134031,BPI-147-CR,10.1215325,-84.434123,2020-02-21,09:13 AM,eBird - Stationary Count,10,1,,,1,,,BPI-147
S64867767,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134031,BPI-147-CR,10.1215325,-84.434123,2020-02-22,06:18 AM,eBird - Stationary Count,10,1,,,1,,,bpi147
S63185768,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134044,BPI-148-CR,10.1202619,-84.4340389,2020-01-08,07:37 AM,eBird - Stationary Count,10,1,,,1,,,bpi 148
S64867750,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134044,BPI-148-CR,10.1202619,-84.4340389,2020-02-22,06:05 AM,eBird - Stationary Count,10,1,,,1,,,bpi148
S63136155,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134055,BPI-149-CR,10.1206841,-84.4353481,2020-01-07,07:43 AM,eBird - Stationary Count,11,1,,,2,,1
S63185760,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134055,BPI-149-CR,10.1206841,-84.4353481,2020-01-08,07:19 AM,eBird - Stationary Count,11,1,,,1,,,bpi149
S63406545,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134055,BPI-149-CR,10.1206841,-84.4353481,2020-01-08,07:33 AM,eBird - Stationary Count,10,1,,,2,,2
S65059639,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134055,BPI-149-CR,10.1206841,-84.4353481,2020-02-22,05:39 AM,eBird - Stationary Count,10,1,,,1,,,BPI-149
S72139844,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134055,BPI-149-CR,10.1206841,-84.4353481,2020-08-05,06:28 AM,eBird - Stationary Count,10,1,,,1,,,BPI-149-CR
S64867716,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134060,BPI-150-CR,10.1218467,-84.4359988,2020-02-22,05:41 AM,eBird - Stationary Count,10,1,,,1,,,bpi150
S72139541,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134067,BPI-151-CR,10.1130617,-84.4372428,2020-08-04,06:30 AM,eBird - Stationary Count,10,1,,,1,,2
S64829525,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134075,BPI-152-CR,10.1164697,-84.4479011,2020-02-21,05:41 AM,eBird - Stationary Count,10,1,,,1,,,bpi152
S72139570,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134075,BPI-152-CR,10.1164697,-84.4479011,2020-08-04,05:27 AM,eBird - Stationary Count,10,1,,,1
S72105386,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134081,BPI-153-CR,10.1160079,-84.4459517,2020-08-04,05:31 AM,eBird - Stationary Count,10,1,,,1,,,bpi153
S71572280,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134091,BPI-154-CR,10.1088573,-84.4459467,2020-07-16,07:32 AM,eBird - Stationary Count,10,1,,,1,,,bpi154
S71572393,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134091,BPI-154-CR,10.1088573,-84.4459467,2020-07-17,07:01 AM,eBird - Stationary Count,10,1,,,1,,,bpi154
S71607175,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134097,BPI-155-CR,10.1076841,-84.4447795,2020-07-17,06:30 AM,eBird - Stationary Count,10,1,,,1
S71572382,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134097,BPI-155-CR,10.1076841,-84.4447795,2020-07-17,06:43 AM,eBird - Stationary Count,10,1,,,1,,,bpi155
S63279087,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134112,BPI-157-CR,10.1044213,-84.4453707,2020-01-11,08:47 AM,eBird - Stationary Count,10,1,,,1,,2,bpi 157
S65066896,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134112,BPI-157-CR,10.1044213,-84.4453707,2020-02-20,06:16 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-157
S64829415,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134112,BPI-157-CR,10.1044213,-84.4453707,2020-02-20,06:29 AM,eBird - Stationary Count,10,1,,,1,,1,bpi157
S71572310,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134112,BPI-157-CR,10.1044213,-84.4453707,2020-07-16,08:21 AM,eBird - Stationary Count,10,1,,,1,,,bpi157
S71572356,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134112,BPI-157-CR,10.1044213,-84.4453707,2020-07-17,06:08 AM,eBird - Stationary Count,10,1,,,1,,,bpi 157
S71572348,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134117,BPI-158-CR,10.1017864,-84.4447017,2020-07-17,05:50 AM,eBird - Stationary Count,10,1,,,1,,,bpi158
S64859123,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L11134123,BPI-159-CR,10.1014486,-84.442874,2020-02-20,05:41 AM,eBird - Stationary Count,10,1,,,1,,,BPI-159
S71572338,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134123,BPI-159-CR,10.1014486,-84.442874,2020-07-17,05:30 AM,eBird - Stationary Count,10,1,,,1,,2,bpi159
S72105412,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L11134138,BPI-160-CR,10.1151524,-84.4370201,2020-08-04,06:36 AM,eBird - Stationary Count,11,1,,,1,,,bpi160
S60550230,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L10021214,Finca Alejandra Quesada,10.1383245,-84.522456,2019-10-12,06:05 AM,eBird - Traveling Count,132,1,4.19,,2
S59033866,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9698019,Finca Asdrubal Gamboa - Nespresso,10.1139571,-84.5570664,2019-07-24,08:53 AM,eBird - Traveling Count,130,1,2.84,,3,,,Finca Asdrubal Gamboa - Nespresso
S59162858,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9821355,Finca Bolivar Sibaja Nespresso,10.1287311,-84.5122942,2019-08-21,11:01 AM,eBird - Traveling Count,33,1,.36,,2
S59033862,Clay-colored Thrush,Turdus grayi,27412,3,CR-A,,L9660695,Finca Carlos Araya - Nespresso,10.1179183,-84.5334068,2019-07-17,02:02 PM,eBird - Traveling Count,107,1,3.29,,3,,,Finca Carlos Araya - Nespresso
S59033845,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9615934,Finca Carlos Honorio Mora Nespresso,10.0433504,-84.4681009,2019-07-09,08:15 AM,eBird - Traveling Count,121,1,1.49,,3,,,Finca Carlos Honorio Mora Nespresso
S59511038,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9875451,Finca Carlos Moya Nespresso,10.1174357,-84.4346156,2019-09-03,04:20 PM,eBird - Traveling Count,38,1,.5,,2
S59033855,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9623968,Finca Celimo Salas Nespresso,10.0487029,-84.4885053,2019-07-11,08:32 AM,eBird - Traveling Count,74,1,1.38,,3,,,Finca Celimo Salas Nespresso
S59163123,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9308655,Finca Edgar Fernández - Nespresso,10.1052611,-84.5501804,2019-05-08,02:37 PM,eBird - Traveling Count,98,1,1.66,,3,,,Finca Edgar Fernandez Nespresso
S59033858,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9308655,Finca Edgar Fernández - Nespresso,10.1052611,-84.5501804,2019-07-16,03:23 PM,eBird - Traveling Count,175,1,2.59,,3
S59033871,Clay-colored Thrush,Turdus grayi,27412,3,CR-A,,L9308655,Finca Edgar Fernández - Nespresso,10.1052611,-84.5501804,2019-07-31,06:26 AM,eBird - Traveling Count,89,1,.44,,5
S59341605,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9308655,Finca Edgar Fernández - Nespresso,10.1052611,-84.5501804,2019-08-22,09:01 AM,eBird - Traveling Count,88,1,1.88,,2
S61637097,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9308655,Finca Edgar Fernández - Nespresso,10.1052611,-84.5501804,2019-11-21,02:15 PM,eBird - Traveling Count,69,1,.47,,1
S59341611,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9849934,Finca Enrique Rodríguez Nespresso,10.0997008,-84.5507277,2019-08-28,10:42 AM,eBird - Traveling Count,122,1,1.48,,2
S66025738,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9849934,Finca Enrique Rodríguez Nespresso,10.0997008,-84.5507277,2020-03-20,10:38 AM,eBird - Stationary Count,1,1,,,1
S59033878,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9773661,Finca Fernando Sibaja Nespresso,10.0511667,-84.5165408,2019-08-08,11:45 AM,eBird - Traveling Count,55,1,.81,,3
S59033846,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9615921,Finca German Mora Nespresso,10.0401024,-84.4741243,2019-07-09,10:30 AM,eBird - Traveling Count,81,1,1.61,,5,,,Finca German Mora Nespresso
S59341607,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9830641,Finca Heather Dawne Nespresso,10.1363072,-84.5188625,2019-08-23,08:46 AM,eBird - Traveling Count,66,1,1.08,,2
S59033857,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9653121,Finca Henry Hidalgo - Nespresso,10.0545127,-84.4890967,2019-07-11,10:37 AM,eBird - Traveling Count,67,1,1.02,,3
S59162853,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9817877,Finca Hernán Piñeiro Nespresso,10.0800923,-84.494929,2019-08-20,08:50 AM,eBird - Traveling Count,27,1,.69,,2
S59033860,Clay-colored Thrush,Turdus grayi,27412,4,CR-A,,L9660710,Finca Hugo Rodríguez - Nespresso,10.0879406,-84.5432283,2019-07-17,09:26 AM,eBird - Traveling Count,50,1,.24,,4,,,Finca Hugo Rodríguez - Nespresso
S59500540,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9817890,Finca Jose Alfredo Picado Nespresso,10.1358468,-84.4298648,2019-09-03,11:18 AM,eBird - Traveling Count,49,1,.69,,2
S60307167,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9985123,Finca Jose Emilio Araya - Nespresso,10.1266863,-84.470333,2019-10-02,09:17 AM,eBird - Traveling Count,127,1,2.28,,2,,,Finca Jose Emilio Araya Nespresso
S63228637,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9985123,Finca Jose Emilio Araya - Nespresso,10.1266863,-84.470333,2020-01-09,06:46 AM,eBird - Traveling Count,75,1,.66,,1,,,visita Nat Geo
S63228642,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9985123,Finca Jose Emilio Araya - Nespresso,10.1266863,-84.470333,2020-01-09,05:17 PM,eBird - Traveling Count,36,1,.98,,1
S63278866,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9985123,Finca Jose Emilio Araya - Nespresso,10.1266863,-84.470333,2020-01-10,06:30 AM,eBird - Traveling Count,17,1,.82,,1,,,natgeo
S59033869,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9697975,Finca Jose Luis Ramirez - Nespresso,10.1158752,-84.5569076,2019-07-24,03:02 PM,eBird - Traveling Count,92,1,2.64,,3,,,Finca Jose Luis Ramirez - Nespresso
S59033852,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9623582,Finca José MaríaCastro Nespresso,10.0613663,-84.4888095,2019-07-10,11:17 AM,eBird - Traveling Count,45,1,.39,,3,,,Finca José María Castro Nespresso
S59341606,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9830635,Finca Juan Carlos López Nespresso,10.1203596,-84.5068833,2019-08-23,07:00 AM,eBird - Traveling Count,85,1,.92,,2
S59162856,Clay-colored Thrush,Turdus grayi,27412,3,CR-A,,L9821302,Finca Juan Carlos Rodríguez Nespresso,10.0913879,-84.5577419,2019-08-21,09:14 AM,eBird - Traveling Count,34,1,.48,,2
S59033865,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9698031,Finca Lisandro Alpizar - Nespresso,10.0723105,-84.4729607,2019-07-19,03:04 PM,eBird - Traveling Count,83,1,1.56,,3,,,Finca Lisandro Alpizar - Nespresso
S59033849,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9622045,Finca Manuel Quirós Nespresso,10.0537051,-84.4848311,2019-07-10,09:46 AM,eBird - Traveling Count,61,1,.93,,3,,,Finca Manuel Quirós Nespresso
S59033883,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9790786,Finca Olivier Robles Nespresso,10.1481299,-84.5061669,2019-08-13,12:53 PM,eBird - Traveling Count,56,1,1.12,,3
S59361634,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9853359,Finca Rodrigo Montero Nespresso,10.0795161,-84.503014,2019-08-29,09:21 AM,eBird - Traveling Count,53,1,.8,,3
S59033879,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9790759,Finca Rodrigo Víquez Nespresso,10.1414007,-84.5258023,2019-08-13,08:40 AM,eBird - Traveling Count,44,1,.62,,3
S59033873,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L9761018,Finca Rogelio Rojas Nespresso,10.1220911,-84.5298969,2019-08-07,11:17 AM,eBird - Traveling Count,60,1,1.48,,3,,,Finca Rogelio Rojas Nespresso
S59162852,Clay-colored Thrush,Turdus grayi,27412,14,CR-A,,L9817868,Finca Sergio Salazar Nespresso,10.0724548,-84.4975098,2019-08-20,07:26 AM,eBird - Traveling Count,49,1,.59,,3
S59033881,Clay-colored Thrush,Turdus grayi,27412,1,CR-A,,L9790766,Finca William Elizondo Nespresso,10.1384886,-84.5121497,2019-08-13,10:00 AM,eBird - Traveling Count,51,1,1.41,,3
S63630687,Clay-colored Thrush,Turdus grayi,27412,4,CR-A,,L10529202,Rio Cañuela,10.0859186,-84.4800921,2020-01-12,03:48 PM,eBird - Traveling Count,49,1,1.51,,1
S60826265,Clay-colored Thrush,Turdus grayi,27412,2,CR-A,,L8239688,Universidad de Costa Rica Sede Occidente San Ramón,10.0859186,-84.4800921,2019-10-21,11:07 AM,eBird - Traveling Count,14,1,.28,,1
S72117581,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128684,BPI-002-CR,10.079471,-84.5034763,2020-07-31,07:48 AM,eBird - Stationary Count,10,1,,,1,,1
S72117565,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128710,BPI-004-CR,10.0792857,-84.5052216,2020-07-31,07:21 AM,eBird - Stationary Count,10,1,,,1,,1
S65436494,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128842,BPI-011-CR,10.1479216,-84.5072521,2020-03-04,08:40 AM,eBird - Stationary Count,10,1,,,1,,1,bpi11
S65514577,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128842,BPI-011-CR,10.1479216,-84.5072521,2020-03-05,05:59 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-11
S65482020,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128842,BPI-011-CR,10.1479216,-84.5072521,2020-03-05,06:12 AM,eBird - Stationary Count,10,1,,,1,,,bpi11
S65436508,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128852,BPI-012-CR,10.1483125,-84.5081602,2020-03-04,08:54 AM,eBird - Stationary Count,10,1,,,1,,1,bpi12
S65436409,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,2,CR-A,,L11128852,BPI-012-CR,10.1483125,-84.5081602,2020-03-04,09:07 AM,eBird - Stationary Count,10,1,,,1,,2,BPI-12
S65514583,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128852,BPI-012-CR,10.1483125,-84.5081602,2020-03-05,05:46 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-12
S65482018,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11128852,BPI-012-CR,10.1483125,-84.5081602,2020-03-05,05:58 AM,eBird - Stationary Count,10,1,,,1,,1,bpi12
S64404033,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11129003,BPI-018-CR,10.1200664,-84.5438036,2020-02-12,08:40 AM,eBird - Stationary Count,10,1,,,1,,,BPI-18
S64401447,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11129012,BPI-019-CR,10.1207781,-84.5437481,2020-02-12,08:45 AM,eBird - Stationary Count,10,1,,,1,,1,bpi19
S64431410,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11129012,BPI-019-CR,10.1207781,-84.5437481,2020-02-13,06:15 AM,eBird - Stationary Count,10,1,,,1,,1,bpi19
S65392873,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11129533,BPI-028-CR,10.1058837,-84.5510685,2020-02-29,07:10 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-28
S65392852,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,3,CR-A,,L11129538,BPI-029-CR,10.1059736,-84.5518021,2020-02-29,06:58 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-29
S65381274,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,2,CR-A,,L11129538,BPI-029-CR,10.1059736,-84.5518021,2020-02-29,07:09 AM,eBird - Stationary Count,10,1,,,1,,,bpi29
S64483087,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11129730,BPI-042-CR,10.0416568,-84.4810864,2020-02-14,06:30 AM,eBird - Stationary Count,11,1,,,1,,,bpi42
S64431435,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11129962,BPI-055-CR,10.1199831,-84.532486,2020-02-13,07:28 AM,eBird - Stationary Count,10,1,,,1,,,bpi55
S64604322,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11129980,BPI-056-CR,10.1214581,-84.5323145,2020-02-13,06:59 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-56
S65224522,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130030,BPI-061-CR,10.1380778,-84.515772,2020-02-27,08:48 AM,eBird - Stationary Count,10,1,,,1,,1,bpi61
S65514520,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130089,BPI-064-CR,10.1217069,-84.5517758,2020-03-05,08:46 AM,eBird - Stationary Count,10,1,,,1,,,BPI-64
S65436571,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130141,BPI-069-CR,10.1160136,-84.5586206,2020-03-04,07:45 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-69
S64483141,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130308,BPI-078-CR,10.0432786,-84.4681059,2020-02-14,09:18 AM,eBird - Stationary Count,11,1,,,1,,,bpi78
S60876800,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130324,BPI-079-CR,10.0441381,-84.4682152,2019-10-23,07:29 AM,eBird - Stationary Count,11,1,,,1,,1,bpi79
S64483153,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130324,BPI-079-CR,10.0441381,-84.4682152,2020-02-14,09:31 AM,eBird - Stationary Count,11,1,,,1,,,bpi79
S71879666,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130339,BPI-080-CR,10.0403151,-84.4739848,2020-07-27,07:18 AM,eBird - Stationary Count,10,1,,,1,,1
S65224423,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,2,CR-A,,L11130499,BPI-091-CR,10.1420472,-84.5566407,2020-02-27,06:20 AM,eBird - Stationary Count,10,1,,,1,,2,bpi91
S65172545,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,2,CR-A,,L11130503,BPI-092-CR,10.1428142,-84.55728,2020-02-26,10:07 AM,eBird - Stationary Count,10,1,,,1,,,bpi92
S65234731,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130503,BPI-092-CR,10.1428142,-84.55728,2020-02-26,10:16 AM,eBird - Stationary Count,10,1,,,1,,1,BPI-92
S65224414,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,2,CR-A,,L11130503,BPI-092-CR,10.1428142,-84.55728,2020-02-27,06:04 AM,eBird - Stationary Count,10,1,,,1,,,bpi92
S71880377,Golden-browed Chlorophonia,Chlorophonia callophrys,30767,1,CR-A,,L11130503,BPI-092-CR,10.1428142,-84.55728,2020-07-26,10:26 AM,eBird - Stationary Count,10,1,,,1,,,bpi92
